Step,Obj_Name,Obj_X,Obj_Y,Deflection_dX,Max_Flow_Vel
0,FlexibleCylinder_0,200,150.0,0.0,0.04000399994480161
0,FlexibleCylinder_1,450,150.0,0.0,0.04000399994480161
0,FlexibleCylinder_2,700,150.0,0.0,0.04000399994480161
0,FlexibleCylinder_3,950,150.0,0.0,0.04000399994480161
20,FlexibleCylinder_0,200,150.00013898843608,0.00013898843609088564,0.06515127603518607
20,FlexibleCylinder_1,450,150.00013898843608,0.00013898843609088564,0.06515127603518607
20,FlexibleCylinder_2,700,150.00013898843608,0.00013898843609088564,0.06515127603518607
20,FlexibleCylinder_3,950,150.00013898843608,0.00013898843609088564,0.06515127603518607
40,FlexibleCylinder_0,200,150.00063347917117,0.0006334791711758391,0.07680225535767457
40,FlexibleCylinder_1,450,150.00063347917117,0.0006334791711758391,0.07680225535767457
40,FlexibleCylinder_2,700,150.00063347917117,0.0006334791711758391,0.07680225535767457
40,FlexibleCylinder_3,950,150.00063347917117,0.0006334791711758391,0.07680225535767457
60,FlexibleCylinder_0,200,150.00136839158887,0.0013683915888596646,0.08266026819933019
60,FlexibleCylinder_1,450,150.00136839158887,0.0013683915888596646,0.08266026819933019
60,FlexibleCylinder_2,700,150.00136839158887,0.0013683915888596646,0.08266026819933019
60,FlexibleCylinder_3,950,150.00136839158887,0.0013683915888596646,0.08266026819933019
80,FlexibleCylinder_0,200,150.00220356696525,0.002203566965262912,0.08301331837706617
80,FlexibleCylinder_1,450,150.00220356696525,0.002203566965262912,0.08301331837706617
80,FlexibleCylinder_2,700,150.00220356696525,0.002203566965262912,0.08301331837706617
80,FlexibleCylinder_3,950,150.00220356696525,0.002203566965262912,0.08301331837706617
100,FlexibleCylinder_0,200,150.00341768429226,0.0034176842922637855,0.08135120216893386
100,FlexibleCylinder_1,450,150.00341768429226,0.0034176842922637855,0.08135120216893386
100,FlexibleCylinder_2,700,150.00341768429226,0.0034176842922637855,0.08135120216893386
100,FlexibleCylinder_3,950,150.00341768429226,0.0034176842922637855,0.08135120216893386
120,FlexibleCylinder_0,200,150.00502227535668,0.005022275356691542,0.07936384694571409
120,FlexibleCylinder_1,450,150.00502227535668,0.005022275356691542,0.07936384694571409
120,FlexibleCylinder_2,700,150.00502227535668,0.005022275356691542,0.07936384694571409
120,FlexibleCylinder_3,950,150.00502227535668,0.005022275356691542,0.07936384694571409
140,FlexibleCylinder_0,200,150.0069699724841,0.006969972484075388,0.07749399858631763
140,FlexibleCylinder_1,450,150.0069699724841,0.006969972484075388,0.07749399858631763
140,FlexibleCylinder_2,700,150.0069699724841,0.006969972484075388,0.07749399858631763
140,FlexibleCylinder_3,950,150.0069699724841,0.006969972484075388,0.07749399858631763
160,FlexibleCylinder_0,200,150.00921453019308,0.009214530193090249,0.07573825800574167
160,FlexibleCylinder_1,450,150.00921453019308,0.009214530193090249,0.07573825800574167
160,FlexibleCylinder_2,700,150.00921453019308,0.009214530193090249,0.07573825800574167
160,FlexibleCylinder_3,950,150.00921453019308,0.009214530193090249,0.07573825800574167
180,FlexibleCylinder_0,200,150.01171566246202,0.01171566246202658,0.07412354700278898
180,FlexibleCylinder_1,450,150.01171566246202,0.01171566246202658,0.07412354700278898
180,FlexibleCylinder_2,700,150.01171566246202,0.01171566246202658,0.07412354700278898
180,FlexibleCylinder_3,950,150.01171566246202,0.01171566246202658,0.07412354700278898
200,FlexibleCylinder_0,200,150.01444650944453,0.014446509444513667,0.0729976123711104
200,FlexibleCylinder_1,450,150.01444650944453,0.01444650944451211,0.0729976123711104
200,FlexibleCylinder_2,700,150.01444650944453,0.01444650944451211,0.0729976123711104
200,FlexibleCylinder_3,950,150.01444650944453,0.01444650944451211,0.0729976123711104
220,FlexibleCylinder_0,200,150.0173915127676,0.017391512767608377,0.07221905551737441
220,FlexibleCylinder_1,450,150.0173915127633,0.01739151276331621,0.07221905551737441
220,FlexibleCylinder_2,700,150.0173915127633,0.01739151276331621,0.07221905551737441
220,FlexibleCylinder_3,950,150.0173915127633,0.01739151276331621,0.07221905551737441
240,FlexibleCylinder_0,200,150.0205328811611,0.02053288116110838,0.0716234393486333
240,FlexibleCylinder_1,450,150.02053287826513,0.02053287826512732,0.0716234393486333
240,FlexibleCylinder_2,700,150.02053287826513,0.02053287826512732,0.0716234393486333
240,FlexibleCylinder_3,950,150.02053287826513,0.020532878265134714,0.0716234393486333
260,FlexibleCylinder_0,200,150.02385264576537,0.02385264576536042,0.07115514321598096
260,FlexibleCylinder_1,450,150.02385263130097,0.02385263130095522,0.07115514321598096
260,FlexibleCylinder_2,700,150.02385263130097,0.02385263130095522,0.07115514321598096
260,FlexibleCylinder_3,950,150.02385263130594,0.023852631305929153,0.07115514321598096
280,FlexibleCylinder_0,200,150.02733385400725,0.02733385400726226,0.0707625226561209
280,FlexibleCylinder_1,450,150.02733382940423,0.027333829404229022,0.0707625226561209
280,FlexibleCylinder_2,700,150.02733382940423,0.027333829404229022,0.0707625226561209
280,FlexibleCylinder_3,950,150.0273338294076,0.027333829407610526,0.0707625226561209
300,FlexibleCylinder_0,200,150.03096120091038,0.03096120091037408,0.07041141064407383
300,FlexibleCylinder_1,450,150.03096116073593,0.030961160735922554,0.07041141064407383
300,FlexibleCylinder_2,700,150.03096116073593,0.030961160735922554,0.07041141064407383
300,FlexibleCylinder_3,950,150.03096116073905,0.03096116073904559,0.07041141064407383
320,FlexibleCylinder_0,200,150.03476429944516,0.034764299445160365,0.0700875868260874
320,FlexibleCylinder_1,450,150.0347642403638,0.03476424036380783,0.0700875868260874
320,FlexibleCylinder_2,700,150.0347642403638,0.03476424036380783,0.0700875868260874
320,FlexibleCylinder_3,950,150.0347642403676,0.03476424036759267,0.0700875868260874
340,FlexibleCylinder_0,200,150.03866737009716,0.038667370097165844,0.0697860792245901
340,FlexibleCylinder_1,450,150.03866728893934,0.038667288939340336,0.0697860792245901
